file_name,index,fake_or_true,feeling,nr_links,nr_locations,verbos,substantivos,adverbios,pronomes,artigos,adjetivo,numerais,preposicoes,conjuncoes,pontuacao,interjeicoes,verbos_modais,n_palvaras,prop_palavras_erradas,n_camel_case,n_upper_case,n_pronome_1,n_pronome_1_plural,n_pronome_2,n_characteres,avg_sentence,avg_word_length
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3467.txt,3467,Fake,-1,0,8,27,69,14,5,32,13,5,32,9,28,0,1,222,0.024390243902439025,12,7,0,1,0,1294,24.88888888888889,4.621621621621622
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3468.txt,3468,Fake,-1,0,8,47,115,8,3,39,20,10,68,11,50,0,1,339,0.015527950310559006,8,4,0,0,2,2183,20.176470588235293,5.188790560471976
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3469.txt,3469,Fake,-1,0,2,26,67,6,6,29,10,0,28,8,24,0,1,184,0.017857142857142856,11,8,0,0,0,1115,20.77777777777778,4.864130434782608
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\347.txt,347,Fake,-1,0,13,16,42,5,0,18,13,2,16,6,23,0,0,122,0.018518518518518517,9,5,0,0,0,776,18.0,5.122950819672131
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3470.txt,3470,Fake,-1,0,19,36,115,15,11,35,14,10,52,14,54,0,0,313,0.01818181818181818,27,14,0,0,4,1911,28.90909090909091,4.814696485623003
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3471.txt,3471,Fake,-1,0,13,35,111,9,5,32,11,1,27,9,30,0,0,249,0.014925373134328358,25,10,0,0,0,1543,22.818181818181817,5.004016064257028
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3472.txt,3472,Fake,-1,0,7,9,42,7,0,14,7,1,10,5,20,0,0,95,0.036585365853658534,8,4,0,0,0,660,16.166666666666668,5.568421052631579
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3473.txt,3473,Fake,-1,0,11,32,100,8,3,37,15,32,48,6,61,1,1,300,0.03968253968253968,28,18,1,0,0,1766,18.058823529411764,4.46
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3474.txt,3474,Fake,-1,0,6,12,52,3,3,14,12,7,18,6,17,0,1,130,0.009433962264150943,17,5,0,0,1,782,16.5,4.776923076923077
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3475.txt,3475,Fake,-1,0,9,40,114,7,11,39,22,1,44,11,55,0,0,295,0.016,29,6,0,2,0,1829,19.866666666666667,4.911864406779661
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3476.txt,3476,Fake,-1,0,2,13,17,3,2,6,1,0,7,4,14,0,1,56,0.041666666666666664,8,3,2,0,0,316,9.5,4.303571428571429
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3477.txt,3477,Fake,-1,0,15,24,40,7,2,21,10,3,23,10,30,0,0,148,0.015037593984962405,14,2,0,0,1,904,18.625,4.858108108108108
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3478.txt,3478,Fake,-1,0,10,32,95,9,6,28,9,9,40,9,38,0,0,248,0.005050505050505051,34,16,0,0,3,1519,15.5,4.883064516129032
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3479.txt,3479,Fake,-1,0,36,46,137,11,8,39,16,11,65,15,52,0,0,368,0.03,29,2,0,0,1,2231,23.125,4.823369565217392
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\348.txt,348,Fake,-1,0,11,21,43,3,3,16,3,3,17,8,24,0,2,114,0.010526315789473684,17,6,1,0,0,607,19.666666666666668,3.991228070175439
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3480.txt,3480,Fake,-1,0,5,8,26,1,2,11,4,4,14,1,15,1,0,73,0.046153846153846156,7,3,0,0,0,425,15.4,4.424657534246576
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3481.txt,3481,Fake,-1,0,3,21,44,3,6,18,10,1,22,3,19,0,0,127,0.017241379310344827,10,2,0,0,0,842,21.666666666666668,5.409448818897638
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3482.txt,3482,Fake,-1,0,17,77,199,29,17,70,30,21,95,14,98,0,3,556,0.021696252465483234,40,13,0,0,3,3390,19.551724137931036,4.787769784172662
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3483.txt,3483,Fake,-1,0,18,38,93,6,5,37,9,5,38,11,21,0,0,251,0.03286384976525822,24,10,0,0,2,1512,25.2,4.884462151394422
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3484.txt,3484,Fake,-1,0,6,14,55,4,2,11,4,1,24,5,14,0,0,124,0.06315789473684211,19,6,0,0,0,773,20.833333333333332,5.024193548387097
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3485.txt,3485,Fake,-1,0,9,28,73,15,4,32,17,11,35,13,29,0,1,239,0.009389671361502348,14,7,0,0,0,1438,24.1,4.841004184100418
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3486.txt,3486,Fake,-1,0,9,35,119,17,11,47,12,9,55,14,33,0,0,330,0.036231884057971016,41,22,0,1,2,1994,20.6875,4.866666666666666
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3487.txt,3487,Fake,-1,0,5,28,52,6,4,19,6,2,18,6,31,0,0,140,0.01694915254237288,14,6,0,0,1,862,15.777777777777779,4.8428571428571425
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3488.txt,3488,Fake,-1,0,8,15,46,5,3,17,4,1,14,5,17,0,0,113,0.044444444444444446,13,2,1,0,0,702,28.25,4.991150442477876
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3489.txt,3489,Fake,-1,0,5,21,66,4,5,15,4,3,25,6,16,0,0,156,0.016,15,4,0,1,0,964,26.0,5.0
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\349.txt,349,Fake,-1,0,14,30,81,11,5,29,29,4,31,13,33,0,2,236,0.017699115044247787,6,8,1,1,0,1582,18.23076923076923,5.5423728813559325
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3490.txt,3490,Fake,-1,0,7,48,109,14,19,43,15,4,34,6,43,0,1,298,0.03474903474903475,24,15,0,0,1,1827,27.454545454545453,4.919463087248322
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3491.txt,3491,Fake,-1,0,6,9,31,2,3,11,1,3,15,2,6,0,0,80,0.06153846153846154,7,2,0,0,1,466,20.25,4.6875
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3492.txt,3492,Fake,-1,0,40,95,186,36,24,53,41,10,73,36,130,0,0,569,0.03187250996015936,25,6,0,1,1,3921,16.314285714285713,5.532513181019332
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3493.txt,3493,Fake,-1,0,4,25,60,7,12,25,3,2,19,8,18,0,0,169,0.040268456375838924,18,10,0,0,1,930,17.1,4.372781065088757
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3494.txt,3494,Fake,-1,0,13,33,93,11,6,37,16,1,25,14,36,0,1,243,0.019138755980861243,21,10,0,1,0,1503,27.0,4.958847736625515
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3495.txt,3495,Fake,-1,0,0,2,5,0,1,2,0,1,4,0,2,0,0,16,0.06666666666666667,1,0,0,0,0,94,8.5,4.6875
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3496.txt,3496,Fake,-1,0,13,38,88,11,5,33,10,26,43,11,36,0,0,270,0.012711864406779662,26,7,0,0,0,1599,27.0,4.666666666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3497.txt,3497,Fake,-1,0,11,24,80,11,4,25,6,2,22,6,27,0,0,178,0.02,19,2,0,0,2,1126,22.75,5.078651685393258
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3498.txt,3498,Fake,-1,0,8,25,87,3,3,16,9,8,36,6,43,0,2,201,0.026143790849673203,26,11,0,0,2,1214,18.454545454545453,4.686567164179104
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3499.txt,3499,Fake,-1,0,5,14,22,5,4,8,2,1,10,4,14,0,0,73,0.03225806451612903,8,3,0,2,1,450,14.8,4.890410958904109
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\35.txt,35,Fake,-1,0,7,35,61,14,15,29,9,1,27,6,23,2,0,204,0.015789473684210527,15,1,6,0,1,1192,11.333333333333334,4.6568627450980395
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\350.txt,350,Fake,-1,0,11,25,67,11,8,24,8,3,21,7,28,0,4,180,0.025974025974025976,16,5,0,0,0,1032,16.454545454545453,4.55
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3500.txt,3500,Fake,-1,0,59,122,268,43,28,117,72,14,125,32,141,0,1,852,0.02574002574002574,69,29,0,0,3,5597,19.727272727272727,5.27112676056338
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3501.txt,3501,Fake,-1,0,8,25,45,9,7,25,7,1,9,9,26,0,0,140,0.04918032786885246,14,2,0,2,1,888,35.25,5.042857142857143
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3502.txt,3502,Fake,-1,0,13,28,65,11,9,25,9,4,23,15,33,0,0,203,0.016666666666666666,15,6,0,2,2,1215,20.7,4.753694581280788
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3503.txt,3503,Fake,-1,0,18,24,66,9,6,30,9,0,27,12,23,0,1,181,0.018518518518518517,12,3,0,0,1,1115,22.875,4.939226519337017
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3504.txt,3504,Fake,-1,0,12,20,61,4,3,25,15,0,14,7,14,0,0,158,0.0,7,5,0,0,0,924,17.555555555555557,4.734177215189874
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3505.txt,3505,Fake,-1,0,3,19,55,8,8,12,2,1,16,7,34,0,0,128,0.02040816326530612,14,15,4,1,1,780,19.0,4.640625
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3506.txt,3506,Fake,-1,0,14,29,79,7,6,26,21,6,30,11,37,0,0,221,0.05084745762711865,29,10,0,0,0,1378,24.666666666666668,4.963800904977376
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3507.txt,3507,Fake,-1,0,4,17,42,8,3,15,6,3,15,7,21,0,0,121,0.02830188679245283,7,7,0,0,0,684,15.375,4.371900826446281
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3508.txt,3508,Fake,-1,0,17,27,113,8,2,30,10,11,46,9,48,0,0,260,0.0273972602739726,30,8,0,1,0,1718,26.2,5.342307692307692
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3509.txt,3509,Fake,-1,0,3,11,26,4,4,9,2,1,11,4,13,0,1,73,0.03225806451612903,12,13,0,0,1,438,12.333333333333334,4.726027397260274
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\351.txt,351,Fake,-1,0,10,48,112,12,12,51,25,7,58,12,59,0,0,361,0.014204545454545454,8,4,0,3,1,2342,21.764705882352942,5.2631578947368425
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3510.txt,3510,Fake,-1,0,10,30,65,8,18,21,6,0,22,10,43,0,1,183,0.025157232704402517,19,6,4,2,1,1106,13.285714285714286,4.715846994535519
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3511.txt,3511,Fake,-1,0,9,23,38,5,6,14,6,2,16,4,11,0,1,114,0.019417475728155338,7,3,0,1,0,697,16.285714285714285,4.991228070175438
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3512.txt,3512,Fake,-1,0,7,18,69,4,9,21,4,2,23,8,28,0,1,162,0.03676470588235294,20,7,0,1,3,1020,18.11111111111111,5.030864197530864
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3513.txt,3513,Fake,-1,0,8,23,50,7,3,16,10,0,17,8,19,0,0,132,0.03669724770642202,11,5,1,0,1,811,16.625,4.931818181818182
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3514.txt,3514,Fake,-1,0,17,50,77,9,11,31,12,4,31,15,56,0,2,246,0.02304147465437788,21,6,0,0,1,1588,17.642857142857142,5.109756097560975
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3515.txt,3515,Fake,-1,0,14,81,122,33,28,59,31,8,33,29,81,0,5,439,0.0171990171990172,28,8,0,1,7,2679,20.318181818181817,4.801822323462415
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3516.txt,3516,Fake,-1,0,2,2,6,1,0,2,0,1,2,1,3,0,0,15,0.15384615384615385,2,0,0,0,0,98,5.333333333333333,5.266666666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3517.txt,3517,Fake,-1,0,6,9,24,3,2,8,4,1,2,3,14,0,1,56,0.07317073170731707,9,1,0,0,1,350,14.25,4.857142857142857
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3518.txt,3518,Fake,-1,0,2,1,7,0,0,3,2,0,1,1,4,0,0,15,0.08333333333333333,2,1,0,0,0,86,8.0,4.266666666666667
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3519.txt,3519,Fake,-1,0,20,19,59,11,2,13,9,3,22,5,24,0,1,153,0.016666666666666666,13,6,0,0,0,968,19.125,5.078431372549019
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\352.txt,352,Fake,-1,0,3,28,52,9,8,32,4,1,18,13,40,0,0,166,0.03067484662576687,5,5,0,0,2,1028,24.857142857142858,4.843373493975903
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3520.txt,3520,Fake,-1,0,24,43,109,8,11,39,7,0,52,14,32,0,2,294,0.01953125,26,4,1,1,3,1763,19.666666666666668,4.833333333333333
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3521.txt,3521,Fake,-1,0,1,2,6,1,0,1,1,2,4,1,2,0,0,18,0.1111111111111111,1,1,0,0,0,98,9.5,4.222222222222222
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3522.txt,3522,Fake,-1,0,4,8,23,1,2,4,4,0,5,2,12,0,0,50,0.02631578947368421,6,3,0,0,0,357,25.0,5.82
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3523.txt,3523,Fake,-1,0,34,75,199,23,17,80,21,6,82,25,79,0,0,538,0.02608695652173913,47,25,0,1,1,3390,24.59090909090909,5.0724907063197024
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3524.txt,3524,Fake,-1,0,23,31,96,2,3,31,12,8,40,8,35,0,0,240,0.018867924528301886,19,10,0,0,2,1484,20.166666666666668,4.975
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3525.txt,3525,Fake,-1,0,19,29,112,8,5,30,21,10,54,7,39,0,0,288,0.024,26,15,0,1,0,1758,19.2,4.909722222222222
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3526.txt,3526,Fake,-1,0,17,19,78,1,2,19,11,5,29,8,25,0,0,176,0.013888888888888888,17,3,0,0,0,1134,19.88888888888889,5.215909090909091
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3527.txt,3527,Fake,-1,0,8,26,59,5,5,16,3,5,22,5,24,0,1,148,0.022900763358778626,9,5,0,1,1,891,15.2,4.777027027027027
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3528.txt,3528,Fake,-1,0,24,65,191,40,19,75,22,10,71,32,82,0,1,552,0.012658227848101266,54,37,0,0,6,3398,29.157894736842106,4.918478260869565
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3529.txt,3529,Fake,-1,0,16,50,99,14,8,31,13,16,56,12,56,0,3,309,0.01730103806228374,21,10,0,2,0,1884,19.5,4.831715210355987
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\353.txt,353,Fake,-1,0,1,11,20,1,3,12,2,0,9,4,12,0,0,63,0.016129032258064516,4,2,0,0,2,378,16.0,4.777777777777778
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3530.txt,3530,Fake,-1,0,4,30,78,8,7,28,15,9,39,11,32,0,1,236,0.030434782608695653,6,9,0,0,2,1472,26.666666666666668,5.004237288135593
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3531.txt,3531,Fake,-1,0,18,34,138,7,3,33,9,5,64,12,51,0,0,313,0.00816326530612245,34,13,0,0,0,1947,24.076923076923077,4.952076677316294
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3532.txt,3532,Fake,-1,0,5,43,64,9,8,28,8,4,37,8,32,0,1,212,0.020618556701030927,17,7,1,1,1,1364,23.88888888888889,5.19811320754717
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3533.txt,3533,Fake,-1,0,12,20,57,4,6,19,6,2,25,8,22,0,0,154,0.023255813953488372,16,5,0,0,0,975,17.22222222222222,5.1103896103896105
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3534.txt,3534,Fake,-1,0,3,11,36,5,3,9,2,0,14,2,14,0,1,82,0.05714285714285714,10,0,0,0,1,482,14.0,4.634146341463414
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3535.txt,3535,Fake,-1,0,13,29,70,10,3,26,12,12,37,10,33,0,0,217,0.020833333333333332,17,9,0,0,0,1319,24.555555555555557,4.815668202764977
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3536.txt,3536,Fake,-1,0,6,24,49,8,4,23,12,1,23,7,34,0,2,155,0.034722222222222224,9,3,0,0,1,1008,14.363636363636363,5.161290322580645
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3537.txt,3537,Fake,-1,0,12,8,36,3,4,13,7,0,6,2,18,2,0,82,0.06060606060606061,7,2,1,0,0,499,11.857142857142858,4.7926829268292686
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3538.txt,3538,Fake,-1,0,5,12,23,5,5,12,3,0,8,4,12,0,0,76,0.04225352112676056,3,0,1,0,0,438,25.666666666666668,4.473684210526316
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3539.txt,3539,Fake,-1,0,1,2,7,0,0,2,1,0,1,1,5,0,0,15,0.16666666666666666,3,0,0,0,0,101,9.0,5.2
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\354.txt,354,Fake,-1,0,4,26,53,9,5,26,8,1,22,5,31,0,0,159,0.013888888888888888,13,13,0,0,1,1020,23.0,5.182389937106918
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3540.txt,3540,Fake,-1,0,6,36,84,10,10,48,17,19,59,6,37,0,1,303,0.017064846416382253,9,4,0,1,1,1761,21.714285714285715,4.603960396039604
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3541.txt,3541,Fake,-1,0,22,76,143,37,26,74,31,7,65,27,69,0,0,504,0.02109704641350211,34,37,0,2,6,3049,17.517241379310345,4.8273809523809526
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3542.txt,3542,Fake,-1,0,15,28,66,4,2,22,7,11,34,11,18,0,1,195,0.022988505747126436,12,4,0,0,0,1168,19.7,4.846153846153846
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3543.txt,3543,Fake,-1,0,28,42,109,10,11,38,15,4,54,12,42,0,0,303,0.015037593984962405,25,9,0,0,0,1866,21.785714285714285,4.9405940594059405
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3544.txt,3544,Fake,-1,0,11,71,101,18,3,51,18,23,55,16,45,0,2,363,0.02535211267605634,7,11,0,1,0,2300,19.42105263157895,5.110192837465565
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3545.txt,3545,Fake,-1,0,10,53,90,17,16,38,16,2,35,15,40,0,2,289,0.023076923076923078,24,11,3,1,2,1767,13.857142857142858,4.896193771626297
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3546.txt,3546,Fake,-1,0,9,11,20,1,3,8,5,3,9,3,11,0,0,67,0.01694915254237288,4,4,0,0,0,407,13.4,4.835820895522388
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3547.txt,3547,Fake,-1,0,9,41,111,19,12,47,21,12,53,16,54,0,3,342,0.0220125786163522,22,8,0,3,0,2178,26.46153846153846,5.0964912280701755
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3548.txt,3548,Fake,-1,0,12,19,56,5,3,21,3,3,28,5,22,0,0,144,0.04878048780487805,13,6,0,0,0,896,18.0,4.972222222222222
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3549.txt,3549,Fake,-1,0,6,19,37,8,6,17,5,5,22,3,17,0,0,124,0.05263157894736842,8,3,0,1,0,775,41.333333333333336,5.056451612903226
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\355.txt,355,Fake,-1,0,7,45,72,11,7,25,9,2,19,14,53,0,0,214,0.010752688172043012,22,4,2,0,1,1294,24.444444444444443,4.705607476635514
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3550.txt,3550,Fake,-1,0,1,2,6,0,0,0,0,2,2,1,3,0,1,13,0.07692307692307693,1,0,0,0,0,89,4.666666666666667,5.461538461538462
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3551.txt,3551,Fake,-1,0,10,36,78,11,12,37,12,4,28,12,43,0,0,229,0.014354066985645933,17,9,0,0,0,1386,21.09090909090909,4.737991266375546
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3552.txt,3552,Fake,-1,0,24,56,133,15,18,44,14,10,74,12,69,0,2,378,0.020588235294117647,31,15,0,1,4,2374,16.0,4.994708994708994
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3553.txt,3553,Fake,-1,0,12,32,72,12,6,26,14,7,27,7,33,0,0,209,0.016853932584269662,16,11,0,0,3,1300,17.5,4.9952153110047846
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3554.txt,3554,Fake,-1,0,10,17,43,4,3,13,2,1,19,3,14,0,0,103,0.02197802197802198,11,4,0,0,1,658,14.714285714285714,5.194174757281553
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3555.txt,3555,Fake,-1,0,20,42,103,19,10,36,10,1,47,12,35,0,1,282,0.012658227848101266,33,10,0,0,1,1699,18.8,4.819148936170213
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3556.txt,3556,Fake,-1,0,16,13,47,3,2,11,0,1,23,5,13,0,0,112,0.03333333333333333,12,1,0,0,1,730,18.833333333333332,5.383928571428571
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3557.txt,3557,Fake,-1,0,25,42,113,17,11,36,17,3,46,13,63,0,0,306,0.031496062992125984,34,16,1,0,1,1924,16.473684210526315,4.973856209150327
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3558.txt,3558,Fake,-1,0,12,17,37,4,2,8,2,3,15,5,21,0,0,94,0.025,10,2,0,0,1,667,15.666666666666666,5.74468085106383
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3559.txt,3559,Fake,-1,0,7,25,69,5,2,31,9,3,27,8,22,0,0,184,0.019230769230769232,14,6,0,0,1,1182,20.444444444444443,5.2228260869565215
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\356.txt,356,Fake,-1,0,2,36,76,12,11,23,5,10,30,12,34,0,1,228,0.021052631578947368,25,13,0,0,3,1346,16.428571428571427,4.732456140350878
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3560.txt,3560,Fake,-1,0,1,14,20,12,12,6,3,1,7,3,15,0,0,82,0.04054054054054054,4,3,3,0,0,487,16.6,4.646341463414634
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3561.txt,3561,Fake,-1,0,1,20,27,5,8,12,3,1,15,5,21,0,1,99,0.03125,5,3,0,1,2,597,11.444444444444445,4.696969696969697
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3562.txt,3562,Fake,-1,0,18,37,68,12,11,37,12,9,33,9,55,0,0,238,0.017391304347826087,9,5,0,0,0,1446,24.1,4.6722689075630255
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3563.txt,3563,Fake,-1,0,8,42,88,8,12,39,13,9,50,7,48,0,0,295,0.022304832713754646,14,13,0,0,0,1878,18.625,5.057627118644068
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3564.txt,3564,Fake,-1,0,12,19,68,6,10,23,6,2,30,8,20,0,1,178,0.020689655172413793,21,7,0,0,2,1053,29.666666666666668,4.758426966292135
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3565.txt,3565,Fake,-1,0,2,4,8,1,2,6,2,1,4,1,6,0,0,30,0.0,1,1,0,0,0,179,10.0,4.733333333333333
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3566.txt,3566,Fake,-1,0,4,16,31,4,4,17,1,0,13,5,16,0,0,95,0.0,5,3,0,0,1,554,15.833333333333334,4.589473684210526
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3567.txt,3567,Fake,-1,0,24,32,113,12,1,31,19,39,62,12,64,0,2,354,0.00909090909090909,13,17,0,0,0,2055,16.857142857142858,4.508474576271187
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3568.txt,3568,Fake,-1,0,4,22,46,9,7,17,8,2,13,5,42,0,1,133,0.025423728813559324,11,7,1,1,1,841,11.166666666666666,4.894736842105263
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3569.txt,3569,Fake,-1,0,7,26,43,8,6,23,6,0,22,10,34,0,0,154,0.02054794520547945,4,2,0,0,1,946,19.375,4.857142857142857
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\357.txt,357,Fake,-1,0,5,27,84,7,4,30,7,7,46,8,34,0,0,232,0.020512820512820513,21,5,0,0,2,1376,23.6,4.7155172413793105
E:\Documentos Local\GitHub\tcc\Microsservices\MainProgram\.\db\fake\3570.txt,3570,Fake,-1,0,9,39,71,11,7,34,7,1,32,9,41,1,2,212,0.02564102564102564,12,3,0,0,0,1370,16.53846153846154,5.15566037735849
